date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 09:31:00,7.95,7.95,7.95,7.95,0.0
2019-03-04 09:32:00,7.8148,7.8148,7.8148,7.8148,3404.0
2019-03-04 09:35:00,7.95,8.08,7.95,8.08,26024.0
2019-03-04 09:36:00,8.09,8.09,8.09,8.09,3392.0
2019-03-04 09:38:00,8.0402,8.0402,8.0402,8.0402,1923.0
2019-03-04 09:40:00,8.06,8.06,8.06,8.06,2300.0
2019-03-04 09:41:00,7.9603,7.9603,7.9603,7.9603,3621.0
2019-03-04 09:43:00,8.0201,8.0201,8.0201,8.0201,2290.0
2019-03-04 09:45:00,8.0405,8.0405,8.0405,8.0405,340.0
2019-03-04 09:46:00,8.0135,8.03,8.0135,8.03,6801.0
2019-03-04 09:47:00,8.015,8.015,8.015,8.015,1950.0
2019-03-04 09:49:00,7.97,7.97,7.97,7.97,350.0
2019-03-04 09:50:00,7.91,7.91,7.91,7.91,5153.0
2019-03-04 09:52:00,8.0,8.0,8.0,8.0,2301.0
2019-03-04 09:54:00,7.91,7.91,7.91,7.91,437.0
2019-03-04 09:55:00,7.955,7.955,7.955,7.955,1278.0
2019-03-04 09:57:00,7.9732,7.9732,7.9732,7.9732,1825.0
2019-03-04 09:59:00,7.94,7.94,7.94,7.94,871.0
2019-03-04 10:00:00,8.0,8.0,7.9705,7.9705,5012.0
2019-03-04 10:03:00,7.99,7.99,7.99,7.99,2901.0
2019-03-04 10:04:00,8.029,8.029,8.029,8.029,2450.0
2019-03-04 10:06:00,8.0127,8.0127,8.0127,8.0127,1800.0
2019-03-04 10:09:00,8.01,8.01,8.01,8.01,1168.0
2019-03-04 10:11:00,8.032,8.032,8.032,8.032,2934.0
2019-03-04 10:12:00,8.0405,8.0405,8.0405,8.0405,3242.0
2019-03-04 10:14:00,8.0499,8.0499,8.0499,8.0499,155.0
2019-03-04 10:16:00,8.05,8.05,8.05,8.05,265.0
2019-03-04 10:17:00,8.05,8.05,8.05,8.05,1046.0
2019-03-04 10:18:00,8.06,8.06,8.06,8.06,6250.0
2019-03-04 10:19:00,8.08,8.08,8.08,8.08,3406.0
2019-03-04 10:20:00,8.055,8.055,8.055,8.055,3607.0
2019-03-04 10:21:00,8.09,8.09,8.09,8.09,4022.0
2019-03-04 10:24:00,8.08,8.08,8.066,8.066,2581.0
2019-03-04 10:26:00,8.07,8.07,8.07,8.07,3045.0
2019-03-04 10:29:00,8.0601,8.0601,8.0551,8.0551,10596.0
2019-03-04 10:31:00,8.07,8.07,8.07,8.07,5630.0
2019-03-04 10:33:00,8.05,8.05,8.05,8.05,805.0
2019-03-04 10:34:00,8.045,8.045,8.045,8.045,3814.0
2019-03-04 10:36:00,8.07,8.07,8.07,8.07,750.0
2019-03-04 10:37:00,8.0075,8.02,8.0075,8.02,3050.0
2019-03-04 10:43:00,8.035,8.035,8.035,8.035,2753.0
2019-03-04 10:45:00,8.0398,8.0398,8.0398,8.0398,1718.0
2019-03-04 10:47:00,8.0,8.0,8.0,8.0,2376.0
2019-03-04 10:48:00,7.97,7.97,7.97,7.97,5093.0
2019-03-04 10:49:00,7.99,7.99,7.99,7.99,8511.0
2019-03-04 10:50:00,8.05,8.05,8.05,8.05,1180.0
2019-03-04 10:51:00,8.05,8.05,8.021,8.021,11392.0
2019-03-04 10:52:00,8.03,8.03,8.03,8.03,6350.0
2019-03-04 10:56:00,8.07,8.07,8.07,8.07,10450.0
2019-03-04 11:00:00,8.0651,8.0651,8.0651,8.0651,191.0
2019-03-04 11:04:00,8.0537,8.0537,8.0537,8.0537,500.0
2019-03-04 11:05:00,8.07,8.07,8.07,8.07,200.0
2019-03-04 11:09:00,8.0699,8.0699,8.0699,8.0699,843.0
2019-03-04 11:10:00,8.0699,8.0699,8.0699,8.0699,319.0
2019-03-04 11:12:00,8.0,8.0,8.0,8.0,4980.0
2019-03-04 11:13:00,8.0,8.0,8.0,8.0,100.0
2019-03-04 11:16:00,8.0,8.0,8.0,8.0,303.0
2019-03-04 11:19:00,8.0,8.0,8.0,8.0,100.0
2019-03-04 11:21:00,8.0481,8.0481,8.0481,8.0481,1498.0
2019-03-04 11:24:00,8.0,8.0,8.0,8.0,440.0
2019-03-04 11:26:00,8.0,8.0,8.0,8.0,940.0
2019-03-04 11:27:00,8.06,8.06,8.06,8.06,2500.0
2019-03-04 11:29:00,8.03,8.03,8.03,8.03,1872.0
2019-03-04 11:32:00,8.0259,8.0259,8.0259,8.0259,1199.0
2019-03-04 11:34:00,8.015,8.015,8.015,8.015,557.0
2019-03-04 11:37:00,7.9653,7.9802,7.9653,7.9802,3105.0
2019-03-04 11:41:00,7.95,7.95,7.95,7.95,4206.0
2019-03-04 11:42:00,7.95,7.95,7.95,7.95,700.0
2019-03-04 11:43:00,8.019,8.019,8.019,8.019,695.0
2019-03-04 11:46:00,7.95,7.95,7.95,7.95,100.0
