date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 09:31:00,5.14,5.14,5.14,5.14,0.0
2019-03-04 09:52:00,5.085,5.085,5.085,5.085,106.0
2019-03-04 10:01:00,5.27,5.27,5.27,5.27,100.0
2019-03-04 10:02:00,5.28,5.28,5.28,5.28,160.0
2019-03-04 10:13:00,5.18,5.18,5.18,5.18,710.0
2019-03-04 10:14:00,5.18,5.18,5.18,5.18,576.0
2019-03-04 10:19:00,5.1965,5.1965,5.1965,5.1965,1300.0
2019-03-04 10:20:00,5.195,5.195,5.195,5.195,205.0
2019-03-04 10:23:00,5.2,5.2,5.2,5.2,1407.0
2019-03-04 10:25:00,5.23,5.23,5.23,5.23,776.0
2019-03-04 10:29:00,5.23,5.23,5.23,5.23,1629.0
2019-03-04 10:31:00,5.23,5.23,5.23,5.23,204.0
2019-03-04 10:38:00,5.28,5.28,5.28,5.28,1001.0
2019-03-04 10:42:00,5.2756,5.29,5.2756,5.29,1954.0
2019-03-04 10:46:00,5.29,5.29,5.29,5.29,200.0
2019-03-04 10:49:00,5.29,5.29,5.29,5.29,303.0
2019-03-04 10:56:00,5.31,5.31,5.31,5.31,1801.0
2019-03-04 11:01:00,5.32,5.32,5.32,5.32,100.0
2019-03-04 11:02:00,5.35,5.35,5.35,5.35,2907.0
2019-03-04 11:03:00,5.35,5.35,5.35,5.35,1645.0
2019-03-04 11:04:00,5.35,5.35,5.35,5.35,405.0
2019-03-04 11:08:00,5.36,5.36,5.36,5.36,100.0
2019-03-04 11:10:00,5.36,5.36,5.36,5.36,300.0
2019-03-04 11:12:00,5.35,5.35,5.35,5.35,301.0
2019-03-04 11:19:00,5.36,5.36,5.36,5.36,100.0
2019-03-04 11:23:00,5.39,5.39,5.39,5.39,400.0
2019-03-04 11:26:00,5.38,5.4,5.38,5.4,1373.0
2019-03-04 11:31:00,5.43,5.43,5.43,5.43,802.0
2019-03-04 11:34:00,5.41,5.41,5.4,5.4,1001.0
2019-03-04 11:36:00,5.39,5.39,5.39,5.39,314.0
2019-03-04 11:46:00,5.42,5.42,5.42,5.42,101.0
2019-03-04 11:47:00,5.42,5.42,5.42,5.42,302.0
2019-03-04 11:52:00,5.42,5.42,5.42,5.42,866.0
2019-03-04 11:55:00,5.4268,5.4268,5.4268,5.4268,203.0
2019-03-04 11:59:00,5.44,5.44,5.42,5.42,1867.0
2019-03-04 12:00:00,5.43,5.43,5.43,5.43,132.0
2019-03-04 12:10:00,5.47,5.47,5.47,5.47,200.0
2019-03-04 12:14:00,5.4436,5.4436,5.4436,5.4436,1254.0
2019-03-04 12:19:00,5.41,5.41,5.41,5.41,419.0
2019-03-04 12:27:00,5.41,5.41,5.41,5.41,150.0
2019-03-04 12:28:00,5.43,5.43,5.43,5.43,425.0
2019-03-04 12:32:00,5.41,5.41,5.41,5.41,651.0
2019-03-04 12:38:00,5.43,5.43,5.43,5.43,303.0
2019-03-04 12:40:00,5.44,5.44,5.44,5.44,377.0
2019-03-04 12:47:00,5.46,5.46,5.46,5.46,134.0
2019-03-04 12:50:00,5.44,5.44,5.44,5.44,105.0
2019-03-04 12:51:00,5.52,5.52,5.48,5.48,2700.0
2019-03-04 12:52:00,5.46,5.46,5.46,5.46,413.0
2019-03-04 12:57:00,5.45,5.45,5.45,5.45,606.0
2019-03-04 12:59:00,5.45,5.45,5.45,5.45,1116.0
2019-03-04 13:01:00,5.47,5.47,5.47,5.47,1801.0
2019-03-04 13:03:00,5.47,5.47,5.47,5.47,310.0
2019-03-04 13:09:00,5.49,5.49,5.49,5.49,101.0
2019-03-04 13:10:00,5.49,5.49,5.49,5.49,210.0
2019-03-04 13:13:00,5.48,5.58,5.48,5.58,7705.0
2019-03-04 13:15:00,5.54,5.54,5.54,5.54,302.0
2019-03-04 13:16:00,5.54,5.54,5.54,5.54,2222.0
2019-03-04 13:17:00,5.56,5.56,5.56,5.56,988.0
2019-03-04 13:18:00,5.58,5.58,5.58,5.58,195.0
2019-03-04 13:20:00,5.555,5.555,5.555,5.555,166.0
2019-03-04 13:22:00,5.57,5.57,5.57,5.57,312.0
2019-03-04 13:25:00,5.57,5.57,5.57,5.57,392.0
2019-03-04 13:26:00,5.57,5.57,5.57,5.57,2200.0
2019-03-04 13:27:00,5.57,5.58,5.57,5.58,1321.0
2019-03-04 13:28:00,5.59,5.59,5.59,5.59,2628.0
2019-03-04 13:29:00,5.5792,5.5792,5.5792,5.5792,606.0
2019-03-04 13:32:00,5.6,5.6,5.6,5.6,626.0
2019-03-04 13:33:00,5.59,5.59,5.59,5.59,101.0
2019-03-04 13:35:00,5.595,5.595,5.595,5.595,967.0
2019-03-04 13:36:00,5.59,5.59,5.59,5.59,794.0
2019-03-04 13:40:00,5.595,5.595,5.595,5.595,208.0
2019-03-04 13:42:00,5.57,5.57,5.57,5.57,2509.0
2019-03-04 13:46:00,5.57,5.57,5.57,5.57,418.0
2019-03-04 13:50:00,5.58,5.58,5.58,5.58,324.0
2019-03-04 13:52:00,5.58,5.58,5.58,5.58,100.0
2019-03-04 13:53:00,5.56,5.56,5.56,5.56,1100.0
2019-03-04 13:55:00,5.5632,5.5632,5.5632,5.5632,189.0
2019-03-04 14:00:00,5.57,5.57,5.57,5.57,260.0
2019-03-04 14:04:00,5.57,5.57,5.57,5.57,513.0
2019-03-04 14:09:00,5.56,5.56,5.56,5.56,409.0
2019-03-04 14:10:00,5.55,5.55,5.55,5.55,1162.0
2019-03-04 14:21:00,5.56,5.56,5.56,5.56,575.0
2019-03-04 14:24:00,5.58,5.58,5.58,5.58,307.0
2019-03-04 14:25:00,5.58,5.58,5.58,5.58,200.0
2019-03-04 14:28:00,5.58,5.58,5.58,5.58,259.0
2019-03-04 14:30:00,5.58,5.58,5.58,5.58,101.0
2019-03-04 14:31:00,5.59,5.59,5.59,5.59,298.0
2019-03-04 14:33:00,5.58,5.58,5.58,5.58,301.0
2019-03-04 14:35:00,5.53,5.53,5.53,5.53,1211.0
2019-03-04 14:36:00,5.5301,5.5301,5.5301,5.5301,602.0
2019-03-04 14:40:00,5.55,5.55,5.55,5.55,520.0
2019-03-04 14:44:00,5.51,5.51,5.51,5.51,2501.0
2019-03-04 14:50:00,5.52,5.52,5.52,5.52,778.0
2019-03-04 14:52:00,5.51,5.51,5.51,5.51,131.0
2019-03-04 15:00:00,5.53,5.53,5.53,5.53,664.0
2019-03-04 15:08:00,5.53,5.53,5.53,5.53,318.0
2019-03-04 15:11:00,5.54,5.54,5.54,5.54,803.0
2019-03-04 15:12:00,5.53,5.53,5.53,5.53,105.0
2019-03-04 15:15:00,5.54,5.54,5.5393,5.5393,643.0
2019-03-04 15:18:00,5.535,5.535,5.53,5.53,3502.0
2019-03-04 15:20:00,5.4899,5.53,5.4899,5.53,7521.0
2019-03-04 15:23:00,5.51,5.51,5.51,5.51,1122.0
2019-03-04 15:26:00,5.51,5.51,5.51,5.51,285.0
2019-03-04 15:29:00,5.51,5.51,5.51,5.51,266.0
2019-03-04 15:32:00,5.53,5.53,5.53,5.53,402.0
2019-03-04 15:36:00,5.53,5.53,5.52,5.52,1623.0
2019-03-04 15:41:00,5.515,5.515,5.515,5.515,105.0
2019-03-04 15:44:00,5.515,5.515,5.5,5.5,4582.0
2019-03-04 15:45:00,5.5,5.5,5.5,5.5,2900.0
2019-03-04 15:47:00,5.48,5.48,5.48,5.48,583.0
2019-03-04 15:48:00,5.49,5.49,5.49,5.49,2200.0
2019-03-04 15:50:00,5.5,5.5,5.5,5.5,501.0
2019-03-04 15:51:00,5.52,5.52,5.52,5.52,1703.0
2019-03-04 15:52:00,5.525,5.525,5.5,5.5,2836.0
2019-03-04 15:55:00,5.505,5.505,5.505,5.505,2974.0
2019-03-04 15:56:00,5.505,5.505,5.505,5.505,648.0
2019-03-04 15:58:00,5.505,5.505,5.505,5.505,312.0
2019-03-04 16:00:00,5.5,5.5,5.5,5.5,1346.0
2019-03-05 09:31:00,5.31,5.31,5.31,5.31,668.0
2019-03-05 09:33:00,5.3768,5.3768,5.3768,5.3768,538.0
2019-03-05 09:38:00,5.43,5.43,5.42,5.42,859.0
2019-03-05 09:57:00,5.49,5.49,5.49,5.49,441.0
2019-03-05 10:03:00,5.525,5.525,5.525,5.525,215.0
2019-03-05 10:08:00,5.54,5.54,5.54,5.54,1479.0
2019-03-05 10:14:00,5.51,5.51,5.51,5.51,867.0
2019-03-05 10:26:00,5.5025,5.5025,5.5025,5.5025,2240.0
2019-03-05 10:29:00,5.53,5.53,5.53,5.53,140.0
2019-03-05 10:32:00,5.48,5.48,5.48,5.48,4017.0
2019-03-05 10:35:00,5.499,5.499,5.4923,5.4923,3988.0
2019-03-05 10:37:00,5.51,5.51,5.51,5.51,557.0
2019-03-05 10:40:00,5.54,5.54,5.54,5.54,300.0
2019-03-05 10:42:00,5.54,5.54,5.54,5.54,827.0
2019-03-05 10:43:00,5.52,5.52,5.52,5.52,742.0
2019-03-05 10:54:00,5.53,5.53,5.53,5.53,428.0
