date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 09:31:00,5.96,5.96,5.96,5.96,0.0
2019-03-04 09:34:00,6.03,6.03,6.03,6.03,1345.0
2019-03-04 09:35:00,6.1135,6.1135,6.1135,6.1135,755.0
2019-03-04 09:41:00,6.17,6.17,6.17,6.17,372.0
2019-03-04 09:45:00,6.02,6.02,6.02,6.02,200.0
2019-03-04 09:48:00,6.0889,6.0889,6.0889,6.0889,1151.0
2019-03-04 09:50:00,6.05,6.05,6.05,6.05,763.0
2019-03-04 09:52:00,6.0,6.01,6.0,6.01,800.0
2019-03-04 09:55:00,6.0401,6.0401,6.0401,6.0401,249.0
2019-03-04 09:57:00,6.08,6.08,6.08,6.08,131.0
2019-03-04 10:02:00,6.1122,6.1122,6.1122,6.1122,2053.0
2019-03-04 10:05:00,6.1204,6.1204,6.1204,6.1204,676.0
2019-03-04 10:07:00,6.07,6.07,6.07,6.07,519.0
2019-03-04 10:14:00,6.1096,6.1096,6.1096,6.1096,318.0
2019-03-04 10:17:00,6.122,6.122,6.122,6.122,160.0
2019-03-04 10:19:00,6.16,6.16,6.16,6.16,520.0
2019-03-04 10:26:00,6.17,6.17,6.17,6.17,369.0
2019-03-04 10:34:00,6.1785,6.1785,6.17,6.17,263.0
2019-03-04 10:38:00,6.17,6.17,6.17,6.17,100.0
2019-03-04 10:40:00,6.209,6.209,6.209,6.209,211.0
2019-03-04 10:42:00,6.2087,6.2087,6.2087,6.2087,131.0
2019-03-04 10:44:00,6.19,6.19,6.19,6.19,679.0
2019-03-04 10:53:00,6.22,6.22,6.22,6.22,3700.0
2019-03-04 10:54:00,6.205,6.205,6.205,6.205,4687.0
2019-03-04 11:03:00,6.205,6.205,6.205,6.205,118.0
2019-03-04 11:05:00,6.17,6.17,6.17,6.17,521.0
2019-03-04 11:09:00,6.2001,6.2001,6.2001,6.2001,439.0
2019-03-04 11:10:00,6.17,6.17,6.17,6.17,381.0
2019-03-04 11:11:00,6.1201,6.1201,6.1201,6.1201,1161.0
2019-03-04 11:16:00,6.1394,6.1394,6.1394,6.1394,585.0
2019-03-04 11:20:00,6.13,6.13,6.13,6.13,233.0
2019-03-04 11:24:00,6.11,6.11,6.11,6.11,1006.0
2019-03-04 11:31:00,6.13,6.13,6.13,6.13,375.0
2019-03-04 11:44:00,6.1,6.1,6.1,6.1,305.0
