date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 10:03:00,52.78,52.78,52.78,52.78,0.0
2019-03-04 11:17:00,52.47,52.47,52.47,52.47,100.0
2019-03-04 11:35:00,52.2,52.2,52.2,52.2,102.0
2019-03-04 11:55:00,51.93,51.93,51.93,51.93,100.0
2019-03-04 13:06:00,51.66,51.66,51.66,51.66,117.0
2019-03-05 10:05:00,46.5,46.5,46.5,46.5,0.0
2019-03-05 10:09:00,46.23,46.23,46.23,46.23,100.0
2019-03-05 10:11:00,45.96,45.96,45.96,45.96,100.0
2019-03-05 10:16:00,45.69,45.69,45.69,45.69,127.0
2019-03-05 11:10:00,44.1999,44.1999,44.1999,44.1999,104.0
2019-03-05 11:21:00,44.0421,44.0421,44.0421,44.0421,212.0
2019-03-05 11:49:00,43.5,43.5,43.5,43.5,103.0
2019-03-05 12:06:00,43.5,43.5,43.5,43.5,100.0
2019-03-05 12:23:00,43.6,43.6,43.6,43.6,103.0
2019-03-05 12:52:00,43.59,43.59,43.59,43.59,100.0
2019-03-05 13:07:00,43.59,43.59,43.59,43.59,1347.0
2019-03-06 09:33:00,43.64,43.64,43.64,43.64,47.0
2019-03-06 09:46:00,43.91,43.91,43.91,43.91,103.0
2019-03-06 09:48:00,44.18,44.18,44.18,44.18,150.0
2019-03-06 09:56:00,44.45,44.45,44.45,44.45,100.0
2019-03-06 10:08:00,44.5401,44.5401,44.5401,44.5401,200.0
2019-03-06 10:10:00,44.72,44.72,44.72,44.72,120.0
2019-03-06 10:35:00,44.6,44.6,44.6,44.6,198.0
2019-03-06 11:27:00,44.99,44.99,44.99,44.99,142.0
2019-03-06 13:04:00,44.72,44.72,44.72,44.72,2751.0
2019-03-07 09:31:00,44.05,44.05,44.05,44.05,0.0
2019-03-07 10:12:00,44.319,44.319,44.319,44.319,210.0
2019-03-07 10:17:00,44.59,44.59,44.59,44.59,100.0
2019-03-07 10:37:00,44.86,44.86,44.86,44.86,151.0
2019-03-07 12:33:00,44.59,44.59,44.59,44.59,145.0
2019-03-07 14:50:00,44.85,44.85,44.85,44.85,100.0
2019-03-07 14:52:00,44.86,44.86,44.86,44.86,119.0
2019-03-07 15:45:00,44.95,44.95,44.89,44.89,1892.0
2019-03-07 15:46:00,45.14,45.14,45.14,45.14,3308.0
2019-03-08 09:31:00,44.32,44.32,44.32,44.32,0.0
2019-03-08 09:38:00,44.6,44.6,44.6,44.6,102.0
2019-03-08 10:03:00,44.88,44.88,44.88,44.88,100.0
2019-03-08 11:25:00,44.6,44.6,44.6,44.6,300.0
2019-03-08 12:00:00,44.32,44.32,44.32,44.32,200.0
2019-03-08 12:23:00,43.95,43.95,43.95,43.95,1159.0
2019-03-08 12:42:00,44.05,44.05,44.05,44.05,141.0
2019-03-08 14:31:00,44.23,44.23,44.23,44.23,100.0
2019-03-08 14:53:00,44.51,44.51,44.51,44.51,165.0
