09:30:00| 1887.3100
09:30:01| 1887.3100
09:30:02| 1887.3100
09:30:03| 1887.3100
09:30:04| 1887.3100
09:30:05| 1887.3100
09:30:06| 1887.3100
09:30:07| 1887.3100
09:30:08| 1887.3100
09:30:09| 1887.3100
09:30:10| 1891.2000
09:30:20| 1891.0200
09:30:21| 1891.0200
09:30:22| 1891.0200
09:30:23| 1890.7500
09:30:24| 1890.7500
09:30:25| 1891.1665
09:30:26| 1891.1665
09:30:27| 1891.3500
09:30:28| 1891.3500
09:30:29| 1891.8950
09:30:30| 1891.8950
09:30:31| 1891.3250
09:30:32| 1891.3250
09:30:33| 1892.0000
09:30:34| 1890.3100
09:30:35| 1892.0000
09:30:36| 1890.6700
09:30:37| 1890.6700
09:30:38| 1890.6700
09:30:39| 1890.4742
09:30:40| 1890.0500
09:30:41| 1890.0500
09:30:42| 1890.0500
09:30:43| 1890.0500
09:30:44| 1890.0500
09:30:45| 1890.0500
09:30:46| 1890.0500
09:30:47| 1890.0300
09:30:48| 1890.0000
09:30:49| 1890.0000
09:30:50| 1889.5900
09:30:51| 1889.5900
09:30:52| 1890.0000
09:30:53| 1890.0000
09:30:54| 1889.5800
09:30:55| 1890.0000
09:30:56| 1890.0000
09:30:57| 1890.0000
09:30:58| 1890.7300
09:30:59| 1890.7300
09:31:00| 1890.7300
09:31:01| 1890.7300
09:31:02| 1890.7300
09:31:03| 1890.7300
09:31:04| 1891.5200
09:31:05| 1891.9700
09:31:06| 1891.9700
09:31:07| 1891.4300
09:31:08| 1891.7100
09:31:09| 1891.5736
09:31:10| 1891.5300
09:31:11| 1891.5300
09:31:12| 1891.5300
09:31:13| 1892.3850
09:31:14| 1892.3850
09:31:15| 1892.2700
09:31:16| 1892.3300
09:31:17| 1891.6100
09:31:18| 1891.6100
09:31:19| 1892.2200
09:31:20| 1892.0000
09:31:21| 1891.8200
09:31:22| 1891.8200
09:31:23| 1891.8200
09:31:24| 1891.7500
09:31:25| 1892.3200
09:31:26| 1892.0060
09:31:27| 1892.0060
09:31:28| 1892.0060
09:31:29| 1892.0060
09:31:30| 1892.0060
09:31:31| 1892.0060
09:31:32| 1892.0060
09:31:33| 1892.0060
09:31:34| 1891.9167
09:31:35| 1891.9167
09:31:36| 1891.9167
09:31:37| 1891.9167
09:31:38| 1891.9167
09:31:39| 1891.9167
09:31:40| 1891.9167
09:31:41| 1891.9167
09:31:42| 1891.9167
09:31:43| 1891.9167
09:31:44| 1891.9167
09:31:45| 1891.8174
09:31:46| 1891.9904
09:31:47| 1891.9904
09:31:48| 1891.9904
09:31:49| 1891.7445
09:31:50| 1891.7445
09:31:51| 1891.7445
09:31:52| 1891.7445
09:31:53| 1891.7445
09:31:54| 1891.3350
09:31:55| 1890.6900
09:31:56| 1890.6900
09:31:57| 1890.6900
09:31:58| 1890.6900
09:31:59| 1890.6900
09:32:00| 1890.6900
09:32:01| 1890.6900
09:32:02| 1892.0300
09:32:03| 1892.0300
09:32:04| 1892.0300
09:32:05| 1892.0300
09:32:06| 1892.0700
09:32:07| 1892.0700
09:32:08| 1892.1650
09:32:09| 1892.1650
09:32:10| 1892.6350
09:32:11| 1892.6350
09:32:12| 1892.7400
09:32:13| 1892.8000
09:32:14| 1892.8000
09:32:15| 1892.8750
09:32:16| 1892.5700
09:32:17| 1892.0950
09:32:18| 1892.0950
09:32:19| 1892.0950
09:32:20| 1892.0950
09:32:21| 1892.8855
09:32:22| 1892.4050
09:32:23| 1892.4050
09:32:24| 1892.4050
09:32:25| 1892.4050
09:32:26| 1892.5488
09:32:27| 1892.5488
09:32:28| 1892.5488
09:32:29| 1892.4059
09:32:30| 1892.4059
09:32:31| 1892.5598
09:32:32| 1892.0000
09:32:33| 1892.0000
09:32:34| 1892.0000
09:32:35| 1892.0000
09:32:36| 1892.0000
09:32:37| 1892.4250
09:32:38| 1892.9400
09:32:39| 1892.9400
09:32:40| 1892.9400
09:32:41| 1893.4850
09:32:42| 1893.1125
09:32:43| 1893.7500
09:32:44| 1894.0300
09:32:45| 1894.0300
09:32:46| 1894.4000
09:32:47| 1894.1800
09:32:48| 1894.1800
09:32:49| 1894.6500
09:32:50| 1894.6500
09:32:51| 1894.7450
09:32:52| 1894.9000
09:32:53| 1894.9000
09:32:54| 1895.0000
09:32:55| 1895.0000
09:32:56| 1895.0000
09:32:57| 1894.4000
09:32:58| 1894.4000
09:32:59| 1894.4000
09:33:00| 1894.4400
09:33:01| 1894.1350
09:33:02| 1894.1350
09:33:03| 1894.3954
09:33:04| 1894.3954
09:33:05| 1894.1750
09:33:06| 1894.1750
09:33:07| 1894.1100
09:33:08| 1894.1100
09:33:09| 1894.5150
09:33:10| 1894.5150
09:33:11| 1893.7748
09:33:12| 1893.7748
09:33:13| 1893.7400
09:33:14| 1893.7400
09:33:15| 1894.2946
09:33:16| 1894.0780
09:33:17| 1894.2946
09:33:18| 1894.5453
09:33:19| 1894.4750
09:33:20| 1893.7400
09:33:21| 1894.1500
09:33:24| 1894.1500
09:33:25| 1894.1500
09:33:26| 1894.1500
09:33:27| 1893.7400
09:33:28| 1893.7400
09:33:29| 1893.7400
09:33:30| 1894.2500
09:33:31| 1894.2500
09:33:32| 1894.2500
09:33:33| 1894.2500
09:33:34| 1894.4600
09:33:35| 1894.4600
09:33:36| 1894.4600
09:33:37| 1894.8200
09:33:38| 1894.4400
09:33:39| 1895.0005
09:33:40| 1895.0005
09:33:41| 1895.7505
09:33:42| 1895.7391
09:33:43| 1895.6250
09:33:44| 1895.6250
09:33:45| 1895.6350
09:33:46| 1895.6350
09:33:47| 1895.2700
09:33:48| 1895.1700
09:33:49| 1895.1700
09:33:50| 1895.1700
09:33:51| 1895.1700
09:33:52| 1894.7200
09:33:53| 1895.0248
09:34:00| 1895.0248
09:34:01| 1895.0248
09:34:02| 1895.0248
09:34:03| 1894.8850
09:34:04| 1895.1300
09:34:05| 1895.1300
09:34:06| 1895.1300
09:34:07| 1895.2100
09:34:08| 1895.2100
09:34:09| 1895.2100
09:34:10| 1895.2100
09:34:11| 1895.2100
09:34:12| 1895.2100
09:34:13| 1895.2100
09:34:14| 1895.2100
09:34:15| 1895.2100
09:34:16| 1895.2100
09:34:17| 1895.2100
09:34:18| 1895.2100
09:34:19| 1894.7100
09:34:20| 1894.7100
09:34:21| 1894.7100
09:34:22| 1894.7100
09:34:23| 1894.8200
09:34:24| 1894.8200
09:34:25| 1894.8200
09:34:26| 1894.8200
09:34:27| 1894.8200
09:34:28| 1894.6700
09:34:29| 1894.6700
09:34:30| 1894.6700
09:34:31| 1894.6700
09:34:32| 1894.6700
09:34:33| 1894.4700
