date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 09:32:00,3.57,3.65,3.57,3.65,30502.0
2019-03-04 09:34:00,3.601,3.601,3.601,3.601,517.0
2019-03-04 09:37:00,3.57,3.57,3.57,3.57,902.0
2019-03-04 09:38:00,3.57,3.57,3.57,3.57,1556.0
2019-03-04 09:39:00,3.56,3.56,3.56,3.56,1904.0
2019-03-04 09:41:00,3.555,3.555,3.555,3.555,1440.0
2019-03-04 09:42:00,3.55,3.55,3.55,3.55,1314.0
2019-03-04 09:43:00,3.55,3.55,3.55,3.55,10252.0
2019-03-04 09:44:00,3.57,3.57,3.57,3.57,1805.0
2019-03-04 09:45:00,3.55,3.55,3.55,3.55,1155.0
2019-03-04 09:46:00,3.56,3.56,3.56,3.56,573.0
2019-03-04 09:47:00,3.56,3.56,3.56,3.56,1228.0
2019-03-04 09:48:00,3.55,3.55,3.55,3.55,4317.0
2019-03-04 09:49:00,3.56,3.56,3.56,3.56,1405.0
2019-03-04 09:50:00,3.57,3.57,3.57,3.57,878.0
2019-03-04 09:51:00,3.52,3.52,3.52,3.52,6306.0
2019-03-04 09:52:00,3.55,3.55,3.53,3.53,4872.0
2019-03-04 09:54:00,3.53,3.53,3.53,3.53,1500.0
2019-03-04 09:55:00,3.55,3.55,3.55,3.55,1323.0
2019-03-04 09:56:00,3.53,3.53,3.53,3.53,1602.0
2019-03-04 09:58:00,3.53,3.53,3.53,3.53,454.0
2019-03-04 09:59:00,3.55,3.55,3.55,3.55,2565.0
2019-03-04 10:01:00,3.5669,3.5669,3.5669,3.5669,1435.0
2019-03-04 10:02:00,3.55,3.55,3.55,3.55,1020.0
2019-03-04 10:03:00,3.55,3.55,3.55,3.55,2315.0
2019-03-04 10:05:00,3.54,3.54,3.54,3.54,445.0
2019-03-04 10:06:00,3.54,3.54,3.54,3.54,1002.0
2019-03-04 10:07:00,3.55,3.55,3.55,3.55,557.0
2019-03-04 10:09:00,3.55,3.55,3.55,3.55,2217.0
2019-03-04 10:11:00,3.54,3.54,3.54,3.54,3477.0
2019-03-04 10:12:00,3.5399,3.5399,3.5399,3.5399,3202.0
2019-03-04 10:14:00,3.54,3.54,3.54,3.54,2511.0
2019-03-04 10:16:00,3.5415,3.5415,3.5415,3.5415,1826.0
2019-03-04 10:17:00,3.54,3.54,3.54,3.54,5705.0
2019-03-04 10:18:00,3.54,3.54,3.54,3.54,407.0
2019-03-04 10:20:00,3.56,3.56,3.56,3.56,619.0
2019-03-04 10:21:00,3.565,3.565,3.565,3.565,1444.0
2019-03-04 10:23:00,3.56,3.56,3.56,3.56,714.0
2019-03-04 10:24:00,3.57,3.57,3.57,3.57,2427.0
2019-03-04 10:25:00,3.585,3.585,3.585,3.585,1289.0
2019-03-04 10:26:00,3.58,3.58,3.58,3.58,1512.0
2019-03-04 10:27:00,3.58,3.58,3.58,3.58,2433.0
2019-03-04 10:28:00,3.58,3.58,3.58,3.58,126.0
2019-03-04 10:31:00,3.575,3.575,3.575,3.575,1811.0
2019-03-04 10:32:00,3.57,3.57,3.57,3.57,1389.0
2019-03-04 10:33:00,3.57,3.57,3.57,3.57,3474.0
2019-03-04 10:35:00,3.575,3.575,3.56,3.56,2562.0
2019-03-04 10:37:00,3.555,3.555,3.555,3.555,1200.0
2019-03-04 10:39:00,3.5545,3.5545,3.5545,3.5545,205.0
2019-03-04 10:40:00,3.55,3.55,3.55,3.55,1114.0
2019-03-04 10:41:00,3.54,3.54,3.54,3.54,1235.0
2019-03-04 10:43:00,3.55,3.55,3.55,3.55,400.0
2019-03-04 10:45:00,3.55,3.55,3.55,3.55,100.0
2019-03-04 10:47:00,3.565,3.565,3.565,3.565,3220.0
2019-03-04 10:51:00,3.555,3.555,3.555,3.555,1461.0
2019-03-04 10:52:00,3.55,3.55,3.55,3.55,2238.0
2019-03-04 10:55:00,3.54,3.54,3.54,3.54,1187.0
2019-03-04 10:56:00,3.5352,3.5352,3.5352,3.5352,1482.0
2019-03-04 10:58:00,3.55,3.55,3.55,3.55,1402.0
2019-03-04 11:00:00,3.56,3.56,3.56,3.56,1801.0
2019-03-04 11:01:00,3.5464,3.5464,3.5464,3.5464,2478.0
2019-03-04 11:03:00,3.545,3.545,3.535,3.535,3627.0
2019-03-04 11:05:00,3.54,3.55,3.54,3.55,2006.0
2019-03-04 11:07:00,3.54,3.54,3.54,3.54,988.0
2019-03-04 11:09:00,3.54,3.54,3.54,3.54,104.0
2019-03-04 11:10:00,3.535,3.535,3.535,3.535,1200.0
2019-03-04 11:11:00,3.535,3.56,3.535,3.56,12545.0
2019-03-04 11:12:00,3.57,3.57,3.57,3.57,1107.0
2019-03-04 11:15:00,3.56,3.56,3.56,3.56,4981.0
2019-03-04 11:16:00,3.56,3.56,3.55,3.55,3000.0
2019-03-04 11:17:00,3.545,3.545,3.545,3.545,2100.0
2019-03-04 11:19:00,3.555,3.555,3.555,3.555,2362.0
2019-03-04 11:20:00,3.55,3.56,3.55,3.56,862.0
2019-03-04 11:24:00,3.56,3.56,3.56,3.56,908.0
2019-03-04 11:25:00,3.55,3.55,3.55,3.55,300.0
2019-03-04 11:26:00,3.55,3.56,3.55,3.56,2412.0
2019-03-04 11:28:00,3.55,3.55,3.55,3.55,1900.0
2019-03-04 11:29:00,3.54,3.54,3.54,3.54,501.0
2019-03-04 11:30:00,3.56,3.56,3.56,3.56,1378.0
2019-03-04 11:33:00,3.57,3.57,3.57,3.57,1050.0
2019-03-04 11:34:00,3.58,3.58,3.58,3.58,924.0
2019-03-04 11:36:00,3.575,3.575,3.575,3.575,300.0
2019-03-04 11:37:00,3.58,3.58,3.58,3.58,1305.0
2019-03-04 11:38:00,3.58,3.58,3.58,3.58,4500.0
2019-03-04 11:41:00,3.57,3.57,3.57,3.57,3500.0
2019-03-04 11:43:00,3.56,3.56,3.56,3.56,2400.0
2019-03-04 11:45:00,3.565,3.565,3.565,3.565,1600.0
2019-03-04 11:46:00,3.565,3.58,3.565,3.58,3002.0
2019-03-04 11:48:00,3.575,3.58,3.575,3.58,3092.0
2019-03-04 11:50:00,3.57,3.57,3.57,3.57,639.0
2019-03-04 11:51:00,3.565,3.565,3.56,3.56,5229.0
2019-03-04 11:52:00,3.57,3.57,3.57,3.57,1627.0
2019-03-04 11:53:00,3.575,3.575,3.575,3.575,700.0
2019-03-04 11:55:00,3.57,3.57,3.57,3.57,1300.0
2019-03-04 11:56:00,3.575,3.575,3.56,3.56,4011.0
2019-03-04 11:58:00,3.57,3.57,3.57,3.57,100.0
2019-03-04 11:59:00,3.56,3.56,3.56,3.56,678.0
2019-03-04 12:00:00,3.565,3.565,3.555,3.555,1452.0
2019-03-04 12:01:00,3.555,3.555,3.555,3.555,5400.0
2019-03-04 12:02:00,3.55,3.56,3.55,3.56,2535.0
2019-03-04 12:03:00,3.5636,3.5636,3.5636,3.5636,1460.0
2019-03-04 12:05:00,3.565,3.565,3.565,3.565,202.0
2019-03-04 12:06:00,3.56,3.56,3.56,3.56,400.0
2019-03-04 12:07:00,3.565,3.565,3.565,3.565,800.0
2019-03-04 12:09:00,3.565,3.565,3.565,3.565,1000.0
2019-03-04 12:10:00,3.5603,3.5603,3.5603,3.5603,189.0
2019-03-04 12:11:00,3.565,3.565,3.565,3.565,12600.0
2019-03-04 12:13:00,3.56,3.56,3.56,3.56,450.0
2019-03-04 12:14:00,3.56,3.56,3.56,3.56,911.0
2019-03-04 12:15:00,3.55,3.55,3.55,3.55,800.0
2019-03-04 12:16:00,3.555,3.555,3.555,3.555,2067.0
2019-03-04 12:18:00,3.54,3.54,3.54,3.54,40978.0
2019-03-04 12:19:00,3.54,3.54,3.5348,3.5348,15804.0
2019-03-04 12:21:00,3.55,3.55,3.55,3.55,3058.0
2019-03-04 12:23:00,3.54,3.54,3.52,3.52,14731.0
2019-03-04 12:24:00,3.51,3.53,3.51,3.53,27126.0
2019-03-04 12:25:00,3.525,3.525,3.525,3.525,985.0
2019-03-04 12:26:00,3.515,3.515,3.515,3.515,862.0
2019-03-04 12:27:00,3.505,3.505,3.505,3.505,1468.0
2019-03-04 12:28:00,3.49,3.49,3.49,3.49,432.0
2019-03-04 12:30:00,3.4901,3.4901,3.4901,3.4901,482.0
2019-03-04 12:31:00,3.52,3.52,3.52,3.52,3802.0
2019-03-04 12:32:00,3.515,3.515,3.51,3.51,4005.0
2019-03-04 12:33:00,3.51,3.51,3.51,3.51,231.0
2019-03-04 12:34:00,3.51,3.51,3.51,3.51,197.0
2019-03-04 12:36:00,3.5,3.5,3.5,3.5,2960.0
2019-03-04 12:37:00,3.48,3.48,3.48,3.48,1188.0
2019-03-04 12:38:00,3.49,3.49,3.49,3.49,5127.0
2019-03-04 12:40:00,3.49,3.49,3.49,3.49,1500.0
2019-03-04 12:41:00,3.485,3.485,3.485,3.485,973.0
2019-03-04 12:43:00,3.48,3.48,3.48,3.48,115.0
2019-03-04 12:44:00,3.48,3.48,3.48,3.48,200.0
2019-03-04 12:45:00,3.465,3.465,3.465,3.465,1159.0
2019-03-04 12:48:00,3.45,3.45,3.45,3.45,1706.0
2019-03-04 12:50:00,3.45,3.46,3.45,3.46,3892.0
2019-03-04 12:52:00,3.46,3.46,3.46,3.46,215.0
2019-03-04 12:54:00,3.45,3.45,3.45,3.45,2611.0
2019-03-04 12:55:00,3.44,3.44,3.44,3.44,109.0
2019-03-04 12:56:00,3.44,3.44,3.44,3.44,105.0
2019-03-04 12:57:00,3.43,3.43,3.43,3.43,1863.0
2019-03-04 13:00:00,3.43,3.43,3.43,3.43,30250.0
2019-03-04 13:02:00,3.43,3.43,3.43,3.43,404.0
2019-03-04 13:03:00,3.425,3.425,3.425,3.425,2730.0
2019-03-04 13:05:00,3.415,3.415,3.415,3.415,2200.0
2019-03-04 13:06:00,3.4,3.4,3.4,3.4,1617.0
2019-03-04 13:08:00,3.4,3.4,3.4,3.4,476.0
2019-03-04 13:10:00,3.4,3.4,3.4,3.4,800.0
2019-03-04 13:12:00,3.4,3.4,3.4,3.4,305.0
2019-03-04 13:14:00,3.405,3.405,3.405,3.405,500.0
