date,1. open,2. high,3. low,4. close,5. volume
2019-03-04 09:31:00,16.5,16.5,16.5,16.5,0.0
2019-03-04 09:33:00,16.48,16.48,16.48,16.48,147.0
2019-03-04 09:39:00,16.41,16.41,16.41,16.41,6115.0
2019-03-04 09:44:00,16.49,16.49,16.49,16.49,107.0
2019-03-04 09:47:00,16.53,16.53,16.53,16.53,2173.0
2019-03-04 09:51:00,16.52,16.52,16.52,16.52,101.0
2019-03-04 09:55:00,16.52,16.58,16.52,16.58,3261.0
2019-03-04 10:00:00,16.56,16.56,16.56,16.56,111.0
2019-03-04 10:09:00,16.6,16.6,16.6,16.6,505.0
2019-03-04 10:10:00,16.6,16.6,16.6,16.6,1227.0
2019-03-04 10:12:00,16.6,16.61,16.6,16.61,930.0
2019-03-04 10:18:00,16.59,16.59,16.59,16.59,300.0
2019-03-04 10:19:00,16.585,16.585,16.585,16.585,415.0
2019-03-04 10:20:00,16.61,16.61,16.61,16.61,479.0
2019-03-04 10:23:00,16.66,16.66,16.66,16.66,302.0
2019-03-04 10:26:00,16.715,16.715,16.715,16.715,850.0
2019-03-04 10:30:00,16.74,16.74,16.74,16.74,1845.0
2019-03-04 10:33:00,16.75,16.76,16.75,16.76,300.0
2019-03-04 10:37:00,16.7,16.7,16.7,16.7,621.0
2019-03-04 10:39:00,16.67,16.67,16.67,16.67,300.0
2019-03-04 10:40:00,16.71,16.76,16.71,16.76,3389.0
2019-03-04 10:47:00,16.71,16.71,16.71,16.71,133.0
2019-03-04 10:48:00,16.73,16.73,16.73,16.73,190.0
2019-03-04 10:51:00,16.69,16.69,16.69,16.69,1673.0
2019-03-04 10:52:00,16.7,16.7,16.7,16.7,390.0
2019-03-04 10:53:00,16.75,16.75,16.75,16.75,960.0
2019-03-04 10:57:00,16.705,16.705,16.705,16.705,1603.0
2019-03-04 11:01:00,16.68,16.68,16.68,16.68,3642.0
2019-03-04 11:05:00,16.68,16.68,16.68,16.68,100.0
2019-03-04 11:08:00,16.655,16.655,16.655,16.655,2064.0
2019-03-04 11:09:00,16.7,16.7,16.7,16.7,1235.0
2019-03-04 11:12:00,16.75,16.75,16.75,16.75,534.0
2019-03-04 11:16:00,16.72,16.72,16.72,16.72,100.0
2019-03-04 11:17:00,16.74,16.74,16.74,16.74,200.0
2019-03-04 11:20:00,16.73,16.8,16.73,16.745,4618.0
2019-03-04 11:24:00,16.72,16.72,16.72,16.72,100.0
2019-03-04 11:25:00,16.75,16.75,16.75,16.75,1908.0
2019-03-04 11:30:00,16.735,16.735,16.735,16.735,400.0
2019-03-04 11:32:00,16.72,16.75,16.72,16.75,3279.0
2019-03-04 11:33:00,16.76,16.76,16.76,16.76,795.0
2019-03-04 11:34:00,16.71,16.71,16.71,16.71,1476.0
2019-03-04 11:35:00,16.75,16.75,16.75,16.75,1994.0
2019-03-04 11:37:00,16.76,16.76,16.76,16.76,1328.0
2019-03-04 11:42:00,16.755,16.755,16.755,16.755,100.0
2019-03-04 11:44:00,16.72,16.72,16.72,16.72,2083.0
2019-03-04 11:47:00,16.735,16.735,16.735,16.735,475.0
2019-03-04 11:48:00,16.71,16.71,16.71,16.71,532.0
2019-03-04 11:51:00,16.69,16.69,16.69,16.69,310.0
2019-03-04 11:52:00,16.72,16.72,16.72,16.72,869.0
2019-03-04 11:56:00,16.7,16.7,16.7,16.7,463.0
2019-03-04 11:58:00,16.7,16.7,16.7,16.7,100.0
2019-03-04 12:01:00,16.71,16.71,16.71,16.71,280.0
2019-03-04 12:03:00,16.73,16.73,16.73,16.73,100.0
2019-03-04 12:04:00,16.72,16.72,16.72,16.72,100.0
2019-03-04 12:13:00,16.71,16.71,16.71,16.71,100.0
2019-03-04 12:14:00,16.7,16.7,16.69,16.69,1299.0
2019-03-04 12:17:00,16.67,16.67,16.67,16.67,1300.0
2019-03-04 12:23:00,16.615,16.615,16.6,16.6,4277.0
2019-03-04 12:28:00,16.6,16.6,16.6,16.6,146.0
2019-03-04 12:32:00,16.62,16.62,16.62,16.62,1032.0
2019-03-04 12:34:00,16.6,16.6,16.6,16.6,280.0
2019-03-04 12:36:00,16.61,16.61,16.61,16.61,267.0
2019-03-04 12:39:00,16.6,16.6,16.6,16.6,500.0
2019-03-04 12:41:00,16.6,16.6,16.6,16.6,400.0
